4,51,At the start of the directory_contents function it calls to the datatables function:,I,48
4,52,We can see that this function takes a lot of parameters from the user,I,48
4,53,One interesting parameter is tbl_sort,I,48
4,54,"It looks like if it wasn't supplied, $state gets set to a default sorting",I,53
4,55,"Otherwise, it sets as a user controlled sorting",I,54
4,56,"Later, the above parameters get passed to the ee()->table->datasource function:",I,53
4,57,The $options parameter overrides some of the settings,I,
4,58,Below we can see a check for the tbl_sort parameter again,I,53
4,59,"If it was supplied, it overrides the sort settings in the settings variable",I,58
4,60,This raises a big red flag:,I,59
4,61,A user controlled data can be set as the key of a sort,A,59
4,62,"This can be a bad practice, because sort usually means SQL order by, and if we understand correctly we can probably influence the column name by which the order by occurs",A/I,"61,62"
4,63,Column names are sometimes not sanitized properly because they don't come from user input,I,63
4,64,"So, next, the $controller->$func is being executed",A,
4,65,$func is the _file_datasource function:,I,64
4,66,So our assumptions were correct,I,
4,67,Indeed the sort parameter is used as order by,I,"61,62,66"
4,68,The _browser_get_files calls to the ee()->file_model->get_files function with the $file_params so let's see what it does:,A/I,68
4,69,"Looks like the get_files function ""constructs"" an SQL query",I,68
4,70,"We were interested in the ""order by"" flow",A,67
4,71,"It loops through the $parameters['order'] and if the $key is not equals ""upload_location_name"" it just calls $this->db->order_by function with the $key variable appended to the key, and the value",I,
4,72,"I will spare you the long function, but as we assumed it doesn't sanitize the key properly and we have an SQL injection vulnerability!",A,
4,73,Here is a picture of the malicious request being sent to a local server (runs in debug mode):,I,
4,74,You can clearly see the 'out of context' string,I,
4,75,From here it's a trivial exploitation:,A,
4,76,"Get the list of databases and see that there is a database called ""flag"".",A,
4,77,"Get the tables from the flag database and see that there is a table called ""flag"".",A,76
4,78,"""select flag from flag"" and get the desired flag: 35c3_pl3ase_d0nt_pwn_tRump_wItH_th1s :)",A,
4,79,"If you remember in the switch/case in the process_request function, there was an upload flow",I,
4,80,"The upload_file actually calls _upload_file (""upload_dir"" is a directory id which we can easily get by calling to the directory function from the switch/case).",A/I,80
4,81,So what this function does?,,
4,82,Cleans the name of the supplied file,I,80
4,83,"Checks if the allowed_type equals ""image""? In our case it is",I,80
4,84,Calls do_upload to upload the file..,I,80
4,85,Let's explain what's going on:,,
4,86,First it sets some properties with values from the uploaded image,I,80
4,87,Checks for hidden files and disallowed file names like .htaccess,I,80
4,88,Checks for allowed file types,I,80
4,89,"Firstly because our file has to be an image, it checks that our file is an actual image, but this can be bypassed by just uploading a valid image and appending extra content at the end",A/I,"80,89"
4,90,Next it checks the file extensions.,I,"80,89"
4,91,"and this is where they use black list: 'php', 'php3', 'php4', 'php5', 'php7', 'phps', 'phtml'.",A,90
4,92,"If you know the Apache web server and it's php configuration well, you probably can guess that they forgot to filter .pht, which also runs as PHP!",I,91
4,93,So the last step we have to bypass is the do_embedded_php_check check,A,
4,94,They check if the file contains the <?php string,I,93
4,95,"If it does, then they bail out",I,"93,94"
4,96,"Otherwise, everything is ok",I,"93,94"
4,97,This can be easily bypassed by using a shortened version of a PHP code,A,"93,94"
4,98,"After all of those checks, the file is uploaded to the directory we chose by the directory_id parameter..",A,"93,94"
4,99,So all we need to do is:,,
4,100,Create an image with an appended PHP code,A,
4,101,Upload it using the API with a name ending with '.pht',A,
4,102,"So I had luck, and the CTF server was actually running Apache",A,
4,103,I tried the exploit on it and it didn't work,A,102
4,104,The file just didn't execute as PHP..,I,
4,105,Something was wrong,I,
4,106,"The server was running the latest Ubuntu and I didn't, so I immediately installed a fresh copy and also installed the latest Apache server, PHP available",A/I,
4,107,"After checking the configuration I noticed that the regex responsible for catching PHP files changed, and .pht is not a valid extension anymore",A/I,
4,108,However .phar was added to the list :O,I,
4,109,So I quickly changed my exploit and you can see yourself.,A,
